Alumna Circle Status,Last (Family) Name,First (Given) Name,Encoded ID,Current Region,Current Subregion,Current Circle ID,Current Co-Leader?,Current/ Continuing Meeting Day,Current/ Continuing Meeting Time,GSB Degree,GSB Class Year,Requested Region From Form,1st Choice Subregion/ Time Zone,2nd Choice Subregion/ Time Zone,3rd Choice Subregion/ Time Zone,"If Can't Place In-Person, Open to Virtual-Only?",1st Choice Days and Times of Week,2nd Choice Days and Times of Week,3rd Choice Days and Times of Week,Days & Times Additional Info,Employment Status,Industry Sector,Racial Identity,Gender Identity,Sexual Orientation,Relationship Status,Children,Special Needs?,Volunteering to Host?,(Non CLs) Volunteering to Co-Lead?,Co-Leader Response: Meeting Format,Co-Leader Response: Hosts,Co-Leader Response: Max New Member Requested,Co-Leader Response: Anything You are Looking for in New Members,Co-Leader Response: Day(s),Co-Leader Response: Times,Co-Leader Response:  CL in 2025?,Completed Form? Y/P,Preferred Email,Home City,Home State,Home Country,Home Phone,Business City,Business State,Business Country,Business Phone,Mobile Phone,"If already in 2 Circles, list both regions","If asking to join 2nd Circle, what is the 2nd region?",Additional Comments From Form,Region Edit Made by tar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 793,First Name 793,79113575085,Virtual-Only APAC+EMEA,Varies,VO-AE-GMT+10-01,Yes,Tuesday,Evenings,MBA,1993,,,,,,,,,,Other (specify),Other (specify),White or European,Woman,Straight,Married,Adult children,No,,,Meet online,,2,N/A,Varies each month,Evenings,Yes,Y,Email 793,Clyde,Central Otago,New Zealand,21936783,Auckland,Not Selected,New Zealand,21936783,(642) 193-6783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 797,First Name 797,72535038807,Virtual-Only Americas,"GMT-5 (Eastern Standard Time: Boston, Montreal, New York City, Toronto, Washington, D.C.)",VO-AM-GMT-5-01,Yes,Wednesday,Evenings,MBA,2017,,,,,,,,,,,,,,,,,,n/a,,,,,,,,,N,Email 797,San Francisco,CA,United States,,San Francisco,CA,United States,,(415) 319-2579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 806,First Name 806,58087932622,Virtual-Only Americas,"GMT-7 (Mountain Standard Time: Denver, Phoenix)",VO-AM-GMT-7-02,No,M-Th,Evenings,MBA,2007,,,,,,,,,,Employed full-time for wages,Technology,"Hispanic or Latino/a,White or European",Woman,Straight,Married,Children 6 through 17,No,,No,,,0,,,,,Y,Email 806,Denver,CO,United States,(415) 968-9808,,,,,(415) 968-9808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 808,First Name 808,251827912625,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-10,No,Tuesday,Days,SEP,2019,,,,,,,,,,Employed full-time for wages,Technology,American Indian or Alaska Native,Woman,Prefer not to answer,Prefer not to answer,Adult children,No,Sometimes,No,,,0,,,,,Y,Email 808,Denver,CO,United States,(720) 570-1999,Denver,CO,United States,,(720) 371-7100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 811,First Name 811,57070312216,Virtual-Only APAC+EMEA,"GMT+1 (Central European Time: Berlin, Madrid, Paris, Rome)",VO-AE-GMT+1-02,Yes,Tuesday,Evenings,MBA,1998,,,,,,,,,,"Self-employed,Volunteer","Finance,Non-profit",White or European,Woman,Straight,Married,"Children 6 through 17,Adult children",No,,,Meet online,,None,,Tuesday,Evenings,Yes,Y,Email 811,Muenster,,Germany,49-211-136-4029,,,,,,,"Virtual-Only APAC+EMEA (Asia-Pacific, Europe, Middle East and Africa)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 814,First Name 814,75036035351,Virtual-Only Americas,"GMT-6 (Central Standard Time: Austin, Chicago, Houston, Mexico City)",VO-AM-GMT-6-04,No,M-Th,Evenings,MBA,2020,,,,,,,,,,Employed full-time for wages,Other (specify),White or European,Woman,Straight,Married,Children 5 and under,No,,No,,,0,,,,,Y,Email 814,Dallas,TX,United States,,,,,,(214) 926-6884,,,LOVE my group!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 820,First Name 820,74442040719,Virtual-Only Americas,"GMT-7 (Mountain Standard Time: Denver, Phoenix)",VO-AM-GMT-7-01,Yes,Thursday,Evenings,MBA,2019,,,,,,,,,,,,,,,,,,n/a,,,,,,,,,N,Email 820,Denver,CO,United States,,Montecito,CA,United States,,(203) 809-5285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 825,First Name 825,45948251829,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-03,No,Thursday,Evenings,MBA,1993,,,,,,,,,,Employed full-time for wages,Technology,White or European,Woman,Straight,Married,Adult children,No,,No,,,0,,,,,Y,Email 825,Menlo Park,CA,United States,(650) 322-5981,,,,,(650) 740-2164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 826,First Name 826,67259886921,Virtual-Only Americas,"GMT-7 (Mountain Standard Time: Denver, Phoenix)",VO-AM-GMT-7-01,No,Thursday,Evenings,MBA,2009,,,,,,,,,,Employed full-time for wages,Technology,White or European,Woman,Straight,Married,Children 6 through 17,No,,No,,,0,,,,,Y,Email 826,Denver,CO,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 828,First Name 828,64110031366,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-08,No,Thursday,Evenings,MBA,2013,,,,,,,,,,,Technology,"Hispanic or Latina,White",Cis-gender female,Straight,Married,No children,,n/a,,,,,,,,,N,Email 828,,,,(786) 547-7039,San Francisco,CA,United States,,(786) 547-7039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 829,First Name 829,65335547905,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-04,No,Tuesday,Evenings,MBA,2013,,,,,,,,,,Looking for work,Technology,White or European,Woman,Straight,Married,Children 5 and under,No,,No,,,0,,,,,Y,Email 829,Charlottesville,VA,United States,,,,,,(203) 767-0697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 831,First Name 831,64827642333,Virtual-Only APAC+EMEA,"GMT+1 (Central European Time: Berlin, Madrid, Paris, Rome)",VO-AE-GMT+1-07,Yes,Varies,Evenings,MBA,2010,,,,,,,,,,,Technology,White,Cis-gender female,Straight,Married,"Children under 5,Children 6-18",,n/a,,,,,,,,,N,Email 831,Amsterdam,North Holland,Netherlands,648344598,,,,,(917) 363-5012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 842,First Name 842,45759362888,Virtual-Only Americas,"GMT-6 (Central Standard Time: Austin, Chicago, Houston, Mexico City)",VO-AM-GMT-6-01,No,Tuesday,Evenings,MBA,1984,,,,,,,,,,Retired,Finance,White or European,Woman,Straight,Married,No children,No,,No,,,0,,,,,Y,Email 842,Minneapolis,MN,United States,(415) 802-7877,,,,,(415) 802-7877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 845,First Name 845,68349748574,Virtual-Only APAC+EMEA,Varies,VO-AE-GMT+1-03,No,Varies,Days,MBA,2011,,,,,,,,,,Employed full-time for wages,Consumer Products,White or European,Woman,Straight,Married,Children 6 through 17,No,,No,,,0,,,,,Y,Email 845,Stockholm,,Sweden,(617) 286-4676,,,,,460738100331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 849,First Name 849,66809559621,Virtual-Only APAC+EMEA,"GMT+1 (Central European Time: Berlin, Madrid, Paris, Rome)",VO-AE-GMT+1-08,No,Varies,Evenings,MBA,2009,,,,,,,,,,Self-employed,"Consulting,Education,Government",White,Cis-gender female,Straight,Married,Children 6-18,,n/a,,,,,,,,,N,Email 849,Roma,RM,Italy,,Louvain-la-Neuve,,Belgium,,393517053783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 858,First Name 858,72423570374,Virtual-Only Americas,"GMT-5 (Eastern Standard Time: Boston, Montreal, New York City, Toronto, Washington, D.C.)",VO-AM-GMT-5-08,No,Tuesday,Days,SLO,2016,,,,,,,,,,Self-employed,Prefer not to answer,Hispanic or Latina,Cis-gender female,Straight,Married,Children under 5,,n/a,,,,,,,,,N,Email 858,Sao Paulo,SP,Brazil,(612) 888-2753,,,,,(999) 946-7993,"Sao Paulo, Virtual-Only Americas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 875,First Name 875,58878689467,Virtual-Only Americas,"GMT-5 (Eastern Standard Time: Boston, Montreal, New York City, Toronto, Washington, D.C.)",VO-AM-GMT-5-09,No,M-Th,Evenings,MBA,2002,,,,,,,,,,,"Consulting,Finance,Technology",Black or African American,Cis-gender female,Straight,Prefer not to answer,Children 6-18,,n/a,,,,,,,,,N,Email 875,,,,(510) 221-9697,,,,(510) 221-9697,(510) 221-9697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 877,First Name 877,50791705849,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-01,No,Varies,Evenings,MBA,1990,,,,,,,,,,Employed full-time for wages,Other,Black or African American,Cis-gender female,Lesbian/Gay,Long-term relationship,"Children 6-18,Adult Children",,Never Host,,,,,,,,,N,Email 877,Brooklyn,NY,United States,(718) 935-1392,,,,,,"New York, Virtual-Only Americas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 878,First Name 878,63622087322,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-12,Yes,M-F,Days,MBA,2004,,,,,,,,,,Self-employed,"Consulting,Consumer Products,Media/Entertainment",White or European,Woman,Straight,Married,"Children 6 through 17,Adult children",,,,Meet online,,None,,Thursday,Days,Yes,Y,Email 878,Truckee,CA,United States,(415) 819-6935,Truckee,CA,United States,(415) 819-6935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 887,First Name 887,67027317226,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-08,Yes,Thursday,Evenings,MBA,2016,,,,,,,,,,Employed full-time for wages,Technology,Asian or Asian American,Woman,Straight,Married,Children 5 and under,No,,,Meet online,,3,,Monday,Evenings,Yes,Y,Email 887,Palo Alto,CA,United States,,,,,,(412) 641-9929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 888,First Name 888,66743780024,Virtual-Only Americas,"GMT-6 (Central Standard Time: Austin, Chicago, Houston, Mexico City)",VO-AM-GMT-6-03,Yes,Tuesday,Evenings,MBA,2018,,,,,,,,,,Employed full-time for wages,Technology,Asian or Asian American,Woman,Straight,Married,Children 5 and under,No,,,Meet online,N/A,2,No,Tuesday,Evenings,No,Y,Email 888,Jupiter,FL,United States,(904) 294-2010,,,,,,,,Our circle discussed potentially doing a rotation of Circle leaders as everyone in our group has been a leader at some point.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 894,First Name 894,73695441796,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-07,No,Tuesday,Evenings,MBA,2018,,,,,,,,,,Employed full-time for wages,Technology,Asian or Asian American,Woman,Straight,Married,Children 5 and under,No,,No,,,0,,,,,Y,Email 894,Capitola,CA,United States,,,,,,(347) 753-1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 896,First Name 896,228492667691,Virtual-Only APAC+EMEA,"GMT+8 (Hong Kong Time / China Taiwan Time / Singapore Standard Time: Hong Kong, Shanghai, Singapore)",VO-AE-GMT+8-01,Yes,Varies,Days,SEP,2016,,,,,,,,,,Retired,Finance,Asian or Asian American,Woman,Straight,Married,Children 6 through 17,No,Sometimes,,Meet online,,None,No,Varies each month,Days,Yes,Y,Email 896,Minato-ku,Tokyo,Japan,,,,,,8096855100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 914,First Name 914,65280713349,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-02,No,Tuesday,Evenings,MBA,2014,,,,,,,,,,Employed part-time for wages,Sustainability,White,Cis-gender female,Straight,Married,Children under 5,,n/a,,,,,,,,,N,Email 914,Red Lodge,MT,United States,(406) 425-0792,Cupertino,CA,United States,(406) 425-0792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 919,First Name 919,73840113169,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-08,No,Thursday,Evenings,MBA,2019,,,,,,,,,,,"Finance,Technology",Black or African American,Cis-gender female,Straight,Single,No children,,n/a,,,,,,,,,N,Email 919,,,,(334) 329-0871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 931,First Name 931,55700849997,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-07,No,Tuesday,Evenings,MBA,1996,,,,,,,,,,Employed full-time for wages,"Consulting,Consumer Products,Other (specify)",White or European,Woman,Straight,Married,Adult children,No,,No,,,0,,,,,Y,Email 931,Costa Mesa,CA,United States,(949) 764-9007,Costa Mesa,CA,United States,,(949) 274-0833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 933,First Name 933,251766069664,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-10,No,Tuesday,Days,SEP,2019,,,,,,,,,,Employed full-time for wages,"Consulting,Technology",White or European,Woman,Straight,Married,Adult children,No,,No,,,0,,,,,Y,Email 933,Lebanon,IN,United States,(317) 997-6452,,,,,(317) 997-6452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 940,First Name 940,74610709666,Virtual-Only APAC+EMEA,Varies,VO-AE-GMT+1-05,Yes,Wednesday,Evenings,MBA,2020,,,,,,,,,,Employed full-time for wages,Consumer Products,White,Cis-gender female,Straight,Long-term relationship,No children,,n/a,,,,,,,,,N,Email 940,Frankfurt am Main,,Germany,41764695361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 942,First Name 942,66424067523,Virtual-Only Americas,"GMT-5 (Eastern Standard Time: Boston, Montreal, New York City, Toronto, Washington, D.C.)",VO-AM-GMT-5-05,No,Sunday,Days,MBA,2016,,,,,,,,,,"Employed full-time for wages,Self-employed","Finance,Government,Technology",White or European,Woman,Prefer not to answer,Prefer not to answer,No children,,,No,,,0,,,,,Y,Email 942,Washington,DC,United States,,Washington,DC,United States,,(610) 209-7833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 956,First Name 956,66739684332,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-02,No,Tuesday,Evenings,MBA,2018,,,,,,,,,,Employed full-time for wages,Technology,"Hispanic or Latino/a,White or European",Woman,Straight,Married,Children 5 and under,No,,No,,,0,,,,,Y,Email 956,San Francisco,CA,United States,(847) 331-6062,,,,,(650) 704-2870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 957,First Name 957,65101765408,Virtual-Only Americas,"GMT-5 (Eastern Standard Time: Boston, Montreal, New York City, Toronto, Washington, D.C.)",VO-AM-GMT-5-09,No,M-Th,Evenings,MBA,2015,,,,,,,,,,,"Education,Non-profit,Technology",Prefer not to answer,Prefer not to answer,Prefer not to answer,Married,Children under 5,,n/a,,,,,,,,,N,Email 957,Bethesda,MD,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 959,First Name 959,75398742677,Virtual-Only APAC+EMEA,Varies,VO-AE-GMT+10-01,No,Tuesday,Evenings,SLO,2020,,,,,,,,,,Looking for work,Finance,Black or African American,Woman,Straight,Single,No children,No,,No,,,0,,,,,Y,Email 959,Melbourne,Victoria,Australia,(650) 269-6798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 964,First Name 964,67247888134,Virtual-Only Americas,"GMT-5 (Eastern Standard Time: Boston, Montreal, New York City, Toronto, Washington, D.C.)",VO-AM-GMT-5-08,No,Tuesday,Days,MBA,2009,,,,,,,,,,,"Government,Technology,Other",White,Cis-gender female,Straight,Married,Children 6-18,,n/a,,,,,,,,,N,Email 964,Philadelphia,PA,United States,,,,,,(650) 862-8833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Current-CONTINUING,Last Name 973,First Name 973,62728172720,Virtual-Only Americas,"GMT-8 (Pacific Standard Time: Los Angeles, San Diego, San Francisco, Seattle)",VO-AM-GMT-8-01,No,Monday,Varies,MBA,2012,,,,,,,,,,Employed full-time for wages,"Consumer Products,Media/Entertainment,Technology",Asian or Asian American,Woman,Straight,Married,"Children 5 and under,Children 6 through 17",No,,No,,,0,,,,,Y,Email 973,Los Angeles,CA,United States,(847) 345-8966,Los Angeles,CA,United States,,(847) 345-8966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
